學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,總計,男生計,女生計,一年級男生,一年級女生,一年級總計,二年級男生,二年級女生,二年級總計,三年級男生,三年級女生,三年級總計,四年級男生,四年級女生,四年級總計,五年級男生,五年級女生,五年級總計,六年級男生,六年級女生,六年級總計,七年級男生,七年級女生,七年級總計,延修生男生,延修生女生,延修生總計,縣市名稱,體系別
39,國立臺中教育大學,1131019,體育學系,D 日,B 學士,202,121,81,28,18,46,32,21,53,27,20,47,30,22,52, -, -,0, -, -,0, -, -,0,4, -,4,19 臺中市,3 師範
39,國立臺中教育大學,1131019,體育學系,N 職,M 碩士,58,25,33,8,10,18,5,12,17,6,4,10,3,2,5, -,3,3,3,2,5, -, -,0, -, -,0,19 臺中市,3 師範
39,國立臺中教育大學,1131032,英語學系,D 日,M 碩士,20,3,17,1,4,5,1,6,7,1,5,6, -,2,2, -, -,0, -, -,0, -, -,0, -, -,0,19 臺中市,3 師範
39,國立臺中教育大學,2122034,文化創意產業設計與營運學系,D 日,B 學士,188,43,145,12,41,53,16,33,49,5,28,33,7,41,48, -, -,0, -, -,0, -, -,0,3,2,5,19 臺中市,3 師範
39,國立臺中教育大學,2131029,美術學系,D 日,M 碩士,47,14,33,4,7,11, -,13,13,5,6,11,5,7,12, -, -,0, -, -,0, -, -,0, -, -,0,19 臺中市,3 師範
39,國立臺中教育大學,2131029,美術學系,D 日,B 學士,183,39,144,9,35,44,11,33,44,9,34,43,9,37,46, -, -,0, -, -,0, -, -,0,1,5,6,19 臺中市,3 師範
39,國立臺中教育大學,2131029,美術學系,N 職,M 碩士,80,15,65,3,12,15,1,17,18,5,12,17,2,14,16,2,8,10,2,2,4, -, -,0, -, -,0,19 臺中市,3 師範
39,國立臺中教育大學,2151030,音樂學系,D 日,M 碩士,42,13,29,4,8,12, -,11,11,5,6,11,3,4,7,1, -,1, -, -,0, -, -,0, -, -,0,19 臺中市,3 師範
39,國立臺中教育大學,2151030,音樂學系,D 日,B 學士,155,44,111,14,25,39,10,31,41,8,21,29,10,26,36, -, -,0, -, -,0, -, -,0,2,8,10,19 臺中市,3 師範
39,國立臺中教育大學,2311032,英語學系,D 日,B 學士,168,50,118,5,9,14,20,28,48,12,39,51,11,38,49, -, -,0, -, -,0, -, -,0,2,4,6,19 臺中市,3 師範
39,國立臺中教育大學,2321031,臺灣語文學系,D 日,M 碩士,18,6,12,1,4,5,2,5,7,2,2,4,1,1,2, -, -,0, -, -,0, -, -,0, -, -,0,19 臺中市,3 師範
39,國立臺中教育大學,2321031,臺灣語文學系,D 日,B 學士,186,51,135,11,34,45,11,31,42,12,34,46,14,27,41, -, -,0, -, -,0, -, -,0,3,9,12,19 臺中市,3 師範
39,國立臺中教育大學,3131035,諮商與應用心理學系,D 日,M 碩士,73,12,61,2,14,16,1,15,16,5,12,17,4,18,22, -,1,1, -,1,1, -, -,0, -, -,0,19 臺中市,3 師範
39,國立臺中教育大學,3131035,諮商與應用心理學系,D 日,B 學士,192,41,151,12,36,48,10,35,45,10,40,50,7,37,44, -, -,0, -, -,0, -, -,0,2,3,5,19 臺中市,3 師範
39,國立臺中教育大學,3131035,諮商與應用心理學系,N 職,M 碩士,63,7,56,1,13,14,3,13,16,1,11,12,2,19,21, -, -,0, -, -,0, -, -,0, -, -,0,19 臺中市,3 師範
39,國立臺中教育大學,3191037,區域與社會發展學系,D 日,M 碩士,29,8,21,3,5,8,2,4,6, -,8,8,2,2,4,1,2,3, -, -,0, -, -,0, -, -,0,19 臺中市,3 師範
39,國立臺中教育大學,3191037,區域與社會發展學系,D 日,B 學士,191,87,104,23,26,49,22,25,47,18,27,45,19,25,44, -, -,0, -, -,0, -, -,0,5,1,6,19 臺中市,3 師範
39,國立臺中教育大學,3191037,區域與社會發展學系,N 職,M 碩士,54,6,48, -,7,7,1,16,17,2,13,15,1,8,9,2,1,3, -,3,3, -, -,0, -, -,0,19 臺中市,3 師範
39,國立臺中教育大學,4131034,文化創意產業設計與營運學系事業經營管理碩士班,D 日,M 碩士,34,5,29,1,12,13,2,12,14,2, -,2, -,3,3, -,1,1, -,1,1, -, -,0, -, -,0,19 臺中市,3 師範
39,國立臺中教育大學,4131039,國際企業學系,D 日,B 學士,263,102,161,33,29,62,24,45,69,18,43,61,20,42,62, -, -,0, -, -,0, -, -,0,7,2,9,19 臺中市,3 師範
39,國立臺中教育大學,4131040,管理學院國際經營管理碩士學位學程,D 日,M 碩士,16,1,15,1,5,6, -,4,4, -,3,3, -,3,3, -, -,0, -, -,0, -, -,0, -, -,0,19 臺中市,3 師範
39,國立臺中教育大學,4131040,管理學院國際經營管理碩士在職專班,N 職,M 碩士,40,18,22,10,12,22,8,7,15, -,3,3, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,19 臺中市,3 師範
39,國立臺中教育大學,6131042,資訊工程學系,D 日,M 碩士,45,42,3,19,2,21,16,1,17,5, -,5,2, -,2, -, -,0, -, -,0, -, -,0, -, -,0,19 臺中市,3 師範
39,國立臺中教育大學,6131042,資訊工程學系,D 日,B 學士,207,151,56,35,14,49,33,17,50,39,15,54,37,9,46, -, -,0, -, -,0, -, -,0,7,1,8,19 臺中市,3 師範
39,國立臺中教育大學,6133041,數位內容科技學系,D 日,M 碩士,19,7,12,3,7,10,4,4,8, -,1,1, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,19 臺中市,3 師範
39,國立臺中教育大學,6133041,數位內容科技學系,D 日,B 學士,189,88,101,17,31,48,28,21,49,21,26,47,19,22,41, -, -,0, -, -,0, -, -,0,3,1,4,19 臺中市,3 師範
39,國立臺中教育大學,6133041,數位內容科技學系,N 職,M 碩士,36,17,19,8,5,13,5,8,13,3,4,7,1,1,2, -, -,0, -,1,1, -, -,0, -, -,0,19 臺中市,3 師範
39,國立臺中教育大學,10151045,永續觀光暨遊憩管理碩士學位學程,D 日,M 碩士,24,9,15,2,4,6,2,5,7,2,4,6,3,2,5, -, -,0, -, -,0, -, -,0, -, -,0,19 臺中市,3 師範
42,國立澎湖科技大學,2311001,應用外語系,D 日,B 四技,139,65,74,16,15,31,17,13,30,9,20,29,18,22,40, -, -,0, -, -,0, -, -,0,5,4,9,16 澎湖縣,2 技職
42,國立澎湖科技大學,4132002,行銷與物流管理系服務業經營管理碩士班,D 日,M 碩士,12,7,5,4,4,8,3, -,3, -,1,1, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,16 澎湖縣,2 技職
42,國立澎湖科技大學,4132002,行銷與物流管理系,D 日,B 四技,161,65,96,14,24,38,15,23,38,15,25,40,18,22,40, -, -,0, -, -,0, -, -,0,3,2,5,16 澎湖縣,2 技職
42,國立澎湖科技大學,4132002,行銷與物流管理系服務業經營管理碩士在職專班,N 職,M 碩士,21,12,9,10,4,14,2,5,7, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,16 澎湖縣,2 技職
42,國立澎湖科技大學,6131004,資訊管理系,D 日,B 四技,192,139,53,29,13,42,37,10,47,33,16,49,36,14,50, -, -,0, -, -,0, -, -,0,4, -,4,16 澎湖縣,2 技職
42,國立澎湖科技大學,6131004,資訊管理系,N 修,B 四技,110,58,52,14,9,23,11,15,26,14,11,25,13,16,29, -, -,0, -, -,0, -, -,0,6,1,7,16 澎湖縣,2 技職
42,國立澎湖科技大學,7141005,電機工程系電資碩士班,D 日,M 碩士,22,19,3,7,2,9,5,1,6,6, -,6,1, -,1, -, -,0, -, -,0, -, -,0, -, -,0,16 澎湖縣,2 技職
42,國立澎湖科技大學,7141005,電機工程系,D 日,B 四技,199,199, -,51, -,51,48, -,48,48, -,48,41, -,41, -, -,0, -, -,0, -, -,0,11, -,11,16 澎湖縣,2 技職
42,國立澎湖科技大學,7141005,電機工程系_電機產業技優專班,D 日,B 四技,13,13, -,13, -,13, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,16 澎湖縣,2 技職
42,國立澎湖科技大學,7141007,資訊工程系,D 日,B 四技,235,216,19,58,5,63,48,3,51,48,8,56,49,2,51, -, -,0, -, -,0, -, -,0,13,1,14,16 澎湖縣,2 技職
42,國立澎湖科技大學,7141009,電信工程系,D 日,B 四技,197,184,13,51,4,55,46,1,47,40,3,43,37,5,42, -, -,0, -, -,0, -, -,0,10, -,10,16 澎湖縣,2 技職
42,國立澎湖科技大學,7141027,電機科,D 日,5 五專,94,88,6,29,3,32,30, -,30,11, -,11,9,2,11,9,1,10, -, -,0, -, -,0, -, -,0,16 澎湖縣,2 技職
42,國立澎湖科技大學,7211011,食品科學系碩士班,D 日,M 碩士,18,3,15, -,4,4,1,5,6,1,4,5,1,2,3, -, -,0, -, -,0, -, -,0, -, -,0,16 澎湖縣,2 技職
42,國立澎湖科技大學,7211011,食品科學系_食品產業技優專班,D 日,B 四技,26,9,17,2,11,13,7,6,13, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,16 澎湖縣,2 技職
42,國立澎湖科技大學,7211011,食品科學系,D 日,B 四技,199,88,111,23,27,50,21,20,41,22,27,49,18,34,52, -, -,0, -, -,0, -, -,0,4,3,7,16 澎湖縣,2 技職
42,國立澎湖科技大學,8312012,水產養殖系水產資源與養殖碩士班,D 日,M 碩士,11,9,2,4, -,4,2,1,3,1, -,1,2,1,3, -, -,0, -, -,0, -, -,0, -, -,0,16 澎湖縣,2 技職
42,國立澎湖科技大學,8312012,水產養殖系,D 日,B 四技,175,147,28,37,8,45,35,4,39,37,9,46,34,7,41, -, -,0, -, -,0, -, -,0,4, -,4,16 澎湖縣,2 技職
42,國立澎湖科技大學,10131014,餐旅管理系,D 日,B 四技,208,87,121,13,30,43,21,22,43,25,33,58,24,34,58, -, -,0, -, -,0, -, -,0,4,2,6,16 澎湖縣,2 技職
42,國立澎湖科技大學,10151016,觀光休閒系碩士班,D 日,M 碩士,17,5,12,3,6,9, -,4,4,1,1,2,1,1,2, -, -,0, -, -,0, -, -,0, -, -,0,16 澎湖縣,2 技職
42,國立澎湖科技大學,10151016,觀光休閒系,D 日,B 四技,347,136,211,27,43,70,31,43,74,41,50,91,28,66,94, -, -,0, -, -,0, -, -,0,9,9,18,16 澎湖縣,2 技職
42,國立澎湖科技大學,10151016,觀光休閒系碩士在職專班,N 職,M 碩士,20,12,8,4,5,9,6,2,8,1, -,1,1,1,2, -, -,0, -, -,0, -, -,0, -, -,0,16 澎湖縣,2 技職
42,國立澎湖科技大學,10151016,觀光休閒系,N 修,B 四技,130,55,75,14,15,29,10,18,28,10,19,29,20,20,40, -, -,0, -, -,0, -, -,0,1,3,4,16 澎湖縣,2 技職
42,國立澎湖科技大學,10152022,海洋遊憩系,D 日,B 四技,184,112,72,26,13,39,21,15,36,26,24,50,29,16,45, -, -,0, -, -,0, -, -,0,10,4,14,16 澎湖縣,2 技職
42,國立澎湖科技大學,10412025,航運管理系,D 日,B 四技,197,83,114,20,24,44,16,27,43,17,33,50,24,29,53, -, -,0, -, -,0, -, -,0,6,1,7,16 澎湖縣,2 技職
43,國立勤益科技大學,2299005,文化創意事業系碩士班,D 日,M 碩士,16,6,10,3,4,7,1,4,5,2,2,4, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,06 臺中市,2 技職
43,國立勤益科技大學,2299005,文化創意事業系,D 日,B 四技,215,43,172,6,44,50,14,38,52,8,47,55,12,38,50, -, -,0, -, -,0, -, -,0,3,5,8,06 臺中市,2 技職
43,國立勤益科技大學,2311001,應用英語系,D 日,B 四技,215,58,157,17,35,52,9,39,48,12,37,49,18,39,57, -, -,0, -, -,0, -, -,0,2,7,9,06 臺中市,2 技職
43,國立勤益科技大學,2311001,應用英語系,N 修,B 四技,166,71,95,17,12,29,22,17,39,13,25,38,12,30,42, -, -,0, -, -,0, -, -,0,7,11,18,06 臺中市,2 技職
43,國立勤益科技大學,4131002,企業管理系碩士班,D 日,M 碩士,44,17,27,4,7,11,9,19,28,2,1,3,1, -,1,1, -,1, -, -,0, -, -,0, -, -,0,06 臺中市,2 技職
43,國立勤益科技大學,4131002,企業管理系,D 日,B 四技,446,120,326,24,82,106,31,75,106,24,86,110,35,77,112, -, -,0, -, -,0, -, -,0,6,6,12,06 臺中市,2 技職
43,國立勤益科技大學,4131002,企業管理系碩士在職專班,N 職,M 碩士,31,14,17,6,8,14,6,5,11,1,3,4,1, -,1, -,1,1, -, -,0, -, -,0, -, -,0,06 臺中市,2 技職
43,國立勤益科技大學,4131002,企業管理系_智慧製造物流運籌專班,N 修,B 四技,56,38,18,24,11,35,14,7,21, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,06 臺中市,2 技職
43,國立勤益科技大學,4131002,企業管理系,N 修,B 四技,201,103,98,26,15,41,20,28,48,22,26,48,22,24,46, -, -,0, -, -,0, -, -,0,13,5,18,06 臺中市,2 技職
43,國立勤益科技大學,4132003,流通管理系碩士班,D 日,M 碩士,22,8,14,3,7,10,3,6,9,1,1,2,1, -,1, -, -,0, -, -,0, -, -,0, -, -,0,06 臺中市,2 技職
43,國立勤益科技大學,4132003,流通管理系,D 日,B 四技,412,107,305,30,91,121,23,67,90,19,77,96,34,70,104, -, -,0, -, -,0, -, -,0,1, -,1,06 臺中市,2 技職
43,國立勤益科技大學,4132003,流通管理系碩士在職專班,N 職,M 碩士,24,13,11,6,3,9,6,8,14,1, -,1, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,06 臺中市,2 技職
43,國立勤益科技大學,4132003,流通管理系,N 修,C 二技,48,20,28, -, -,0, -, -,0,6,18,24,14,10,24, -, -,0, -, -,0, -, -,0, -, -,0,06 臺中市,2 技職
43,國立勤益科技大學,4132003,流通管理科,N 修,2 二專,55,20,35,12,11,23,2,13,15, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,6,11,17,06 臺中市,2 技職
43,國立勤益科技大學,6131010,資訊管理系_研發管理與資訊應用產業碩士專班,D 日,M 碩士,43,29,14,12,4,16,17,10,27, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,06 臺中市,2 技職
43,國立勤益科技大學,6131010,資訊管理系_智慧產業研發與數據分析產業碩士專班,D 日,M 碩士,13,9,4, -, -,0,9,4,13, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,06 臺中市,2 技職
43,國立勤益科技大學,6131010,資訊管理系碩士班,D 日,M 碩士,18,14,4,9,1,10,5,1,6, -,2,2, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,06 臺中市,2 技職
43,國立勤益科技大學,6131010,資訊管理系_外國學生專班,D 日,B 四技,35,19,16, -, -,0, -, -,0, -, -,0,19,16,35, -, -,0, -, -,0, -, -,0, -, -,0,06 臺中市,2 技職
43,國立勤益科技大學,6131010,資訊管理系,D 日,B 四技,404,256,148,65,33,98,68,45,113,65,29,94,49,40,89, -, -,0, -, -,0, -, -,0,9,1,10,06 臺中市,2 技職
43,國立勤益科技大學,6131010,資訊管理系研發科技與資訊管理碩士在職專班,N 職,M 碩士,23,18,5,5,3,8,9,1,10,3, -,3, -,1,1,1, -,1, -, -,0, -, -,0, -, -,0,06 臺中市,2 技職
43,國立勤益科技大學,6131010,資訊管理系_智慧產業資訊應用專班,N 修,B 四技,12,11,1,11,1,12, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,06 臺中市,2 技職
43,國立勤益科技大學,6131010,資訊管理系_智慧製造與資訊應用專班,N 修,B 四技,9,9, -, -, -,0, -, -,0, -, -,0,9, -,9, -, -,0, -, -,0, -, -,0, -, -,0,06 臺中市,2 技職
43,國立勤益科技大學,6131010,資訊管理系,N 修,B 四技,247,181,66,47,28,75,39,18,57,31,10,41,47,8,55, -, -,0, -, -,0, -, -,0,17,2,19,06 臺中市,2 技職
43,國立勤益科技大學,6131010,資訊管理系,N 修,C 二技,32,19,13, -, -,0, -, -,0,4,6,10,13,7,20, -, -,0, -, -,0, -, -,0,2, -,2,06 臺中市,2 技職
43,國立勤益科技大學,6131013,資訊工程系_電資研發產業碩士專班,D 日,M 碩士,42,27,15,9,4,13,12,8,20,6,3,9, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,06 臺中市,2 技職
43,國立勤益科技大學,6131013,資訊工程系碩士班,D 日,M 碩士,53,48,5,20,1,21,17,2,19,9,1,10,2,1,3, -, -,0, -, -,0, -, -,0, -, -,0,06 臺中市,2 技職
43,國立勤益科技大學,6131013,資訊工程系,D 日,B 四技,648,569,79,146,16,162,127,26,153,121,17,138,115,19,134, -, -,0, -, -,0, -, -,0,60,1,61,06 臺中市,2 技職
43,國立勤益科技大學,6131013,資訊工程系碩士在職專班,N 職,M 碩士,20,17,3,6,2,8,7, -,7,2,1,3, -, -,0,2, -,2, -, -,0, -, -,0, -, -,0,06 臺中市,2 技職
43,國立勤益科技大學,6131013,資訊工程系,N 修,B 四技,192,180,12,36,2,38,51,6,57,34,1,35,45,2,47, -, -,0, -, -,0, -, -,0,14,1,15,06 臺中市,2 技職
43,國立勤益科技大學,6131013,資訊工程系_雙軌旗艦微電子職類,N 修,B 四技,6,5,1, -, -,0,5,1,6, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,06 臺中市,2 技職
43,國立勤益科技大學,6131013,資訊工程系_雙軌旗艦微科技職類,N 修,B 四技,13,13, -, -, -,0, -, -,0,3, -,3,10, -,10, -, -,0, -, -,0, -, -,0, -, -,0,06 臺中市,2 技職
43,國立勤益科技大學,6132039,人工智慧應用工程系,D 日,B 四技,51,44,7,44,7,51, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,06 臺中市,2 技職
43,國立勤益科技大學,7111020,化工與材料工程系碩士班,D 日,M 碩士,42,27,15,11,12,23,14,1,15,2, -,2, -,2,2, -, -,0, -, -,0, -, -,0, -, -,0,06 臺中市,2 技職
43,國立勤益科技大學,7111020,化工與材料工程系,D 日,B 四技,604,408,196,135,54,189,91,46,137,86,45,131,79,46,125, -, -,0, -, -,0, -, -,0,17,5,22,06 臺中市,2 技職
43,國立勤益科技大學,7111020,化工與材料工程系_國際學生產學合作專班,D 日,B 四技,33,7,26,7,26,33, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,06 臺中市,2 技職
43,國立勤益科技大學,7111020,化工與材料工程系碩士在職專班,N 職,M 碩士,12,8,4,6,2,8,1,1,2,1, -,1, -,1,1, -, -,0, -, -,0, -, -,0, -, -,0,06 臺中市,2 技職
43,國立勤益科技大學,7111020,化工與材料工程系,N 修,B 四技,229,181,48,50,13,63,48,12,60,29,10,39,40,8,48, -, -,0, -, -,0, -, -,0,14,5,19,06 臺中市,2 技職
43,國立勤益科技大學,7111020,化工與材料工程系_紡織纖維科技專班,N 修,B 四技,1,1, -, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,1, -,1,06 臺中市,2 技職
43,國立勤益科技大學,7132026,冷凍空調與能源系碩士班,D 日,M 碩士,64,54,10,23,4,27,26,6,32,4, -,4,1, -,1, -, -,0, -, -,0, -, -,0, -, -,0,06 臺中市,2 技職
43,國立勤益科技大學,7132026,冷凍空調與能源系,D 日,B 四技,509,489,20,122,4,126,111,6,117,119,4,123,120,5,125, -, -,0, -, -,0, -, -,0,17,1,18,06 臺中市,2 技職
43,國立勤益科技大學,7132026,冷凍空調與能源系_機械工程專班,D 日,C 二技,51,37,14, -, -,0, -, -,0, -, -,0,37,14,51, -, -,0, -, -,0, -, -,0, -, -,0,06 臺中市,2 技職
43,國立勤益科技大學,7132026,冷凍空調與能源系碩士在職專班,N 職,M 碩士,32,27,5,13,2,15,13,3,16, -, -,0,1, -,1, -, -,0, -, -,0, -, -,0, -, -,0,06 臺中市,2 技職
43,國立勤益科技大學,7132026,冷凍空調與能源系,N 修,B 四技,268,264,4,60,3,63,58, -,58,60, -,60,62,1,63, -, -,0, -, -,0, -, -,0,24, -,24,06 臺中市,2 技職
43,國立勤益科技大學,7132026,冷凍空調與能源系_綠能科技產業專班,N 修,B 四技,6,6, -, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,6, -,6,06 臺中市,2 技職
43,國立勤益科技大學,7132026,冷凍空調與能源系_冷凍空調能源產業專班,N 修,B 四技,72,71,1,26, -,26,24,1,25,21, -,21, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,06 臺中市,2 技職
43,國立勤益科技大學,7132026,冷凍空調與能源系,N 修,C 二技,72,68,4, -, -,0, -, -,0,35,2,37,30,2,32, -, -,0, -, -,0, -, -,0,3, -,3,06 臺中市,2 技職
43,國立勤益科技大學,7141011,電機工程系碩士班,D 日,M 碩士,56,48,8,24,5,29,20,2,22,3,1,4,1, -,1, -, -,0, -, -,0, -, -,0, -, -,0,06 臺中市,2 技職
43,國立勤益科技大學,7141011,電機工程系_機電控制產業碩士專班,D 日,M 碩士,1,1, -, -, -,0, -, -,0, -, -,0,1, -,1, -, -,0, -, -,0, -, -,0, -, -,0,06 臺中市,2 技職
43,國立勤益科技大學,7141011,電機工程系,D 日,B 四技,643,622,21,156,5,161,175,9,184,147,2,149,137,5,142, -, -,0, -, -,0, -, -,0,7, -,7,06 臺中市,2 技職
43,國立勤益科技大學,7141011,電機工程系_電機工程資電國際學生產學合作專班,D 日,B 四技,32,17,15,17,15,32, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,06 臺中市,2 技職
43,國立勤益科技大學,7141011,電機工程系碩士在職專班,N 職,M 碩士,37,35,2,9,2,11,13, -,13,8, -,8,4, -,4, -, -,0,1, -,1, -, -,0, -, -,0,06 臺中市,2 技職
43,國立勤益科技大學,7141011,電機工程系,N 修,B 四技,492,484,8,127,5,132,102, -,102,114,3,117,112, -,112, -, -,0, -, -,0, -, -,0,29, -,29,06 臺中市,2 技職
43,國立勤益科技大學,7141011,電機工程系,N 修,C 二技,65,61,4, -, -,0, -, -,0,30,2,32,28,2,30, -, -,0, -, -,0, -, -,0,3, -,3,06 臺中市,2 技職
43,國立勤益科技大學,7141011,電機工程科,N 修,2 二專,33,30,3,12,1,13,6,2,8, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,12, -,12,06 臺中市,2 技職
43,國立勤益科技大學,7141012,電子工程系碩士班,D 日,M 碩士,75,70,5,32,3,35,31,1,32,4,1,5,2, -,2,1, -,1, -, -,0, -, -,0, -, -,0,06 臺中市,2 技職
43,國立勤益科技大學,7141012,電子工程系,D 日,B 四技,618,577,41,117,10,127,153,3,156,154,16,170,141,11,152, -, -,0, -, -,0, -, -,0,12,1,13,06 臺中市,2 技職
43,國立勤益科技大學,7141012,電子工程系,D 日,C 二技,35,34,1, -, -,0, -, -,0,18, -,18,15,1,16, -, -,0, -, -,0, -, -,0,1, -,1,06 臺中市,2 技職
43,國立勤益科技大學,7141012,電子工程系碩士在職專班,N 職,M 碩士,21,19,2,6,2,8,7, -,7,5, -,5,1, -,1, -, -,0, -, -,0, -, -,0, -, -,0,06 臺中市,2 技職
43,國立勤益科技大學,7141012,電子工程系,N 修,B 四技,313,299,14,92,5,97,68,3,71,65,5,70,59,1,60, -, -,0, -, -,0, -, -,0,15, -,15,06 臺中市,2 技職
43,國立勤益科技大學,7141012,電子工程系,N 修,C 二技,38,35,3, -, -,0, -, -,0,21,2,23,13,1,14, -, -,0, -, -,0, -, -,0,1, -,1,06 臺中市,2 技職
43,國立勤益科技大學,7141012,電子工程科,N 修,2 二專,32,27,5,7,1,8,13,4,17, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,7, -,7,06 臺中市,2 技職
43,國立勤益科技大學,7141037,前瞻電資科技研究所,D 日,D 博士,15,14,1,3, -,3,4, -,4,5, -,5,2,1,3, -, -,0, -, -,0, -, -,0, -, -,0,06 臺中市,2 技職
43,國立勤益科技大學,7151016,機械工程系碩士班,D 日,M 碩士,92,80,12,33,8,41,39,4,43,6, -,6,1, -,1,1, -,1, -, -,0, -, -,0, -, -,0,06 臺中市,2 技職
43,國立勤益科技大學,7151016,機械工程系,D 日,B 四技,702,643,59,125,11,136,192,18,210,149,14,163,154,15,169, -, -,0, -, -,0, -, -,0,23,1,24,06 臺中市,2 技職
43,國立勤益科技大學,7151016,機械工程系_國際學生產學合作專班,D 日,B 四技,65,37,28,37,28,65, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,06 臺中市,2 技職
43,國立勤益科技大學,7151016,機械工程系碩士在職專班,N 職,M 碩士,42,35,7,10,3,13,11,3,14,8,1,9,4, -,4,1, -,1,1, -,1, -, -,0, -, -,0,06 臺中市,2 技職
43,國立勤益科技大學,7151016,機械工程系_智慧機械應用專班,N 修,B 四技,100,97,3,36, -,36,37, -,37,24,3,27, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,06 臺中市,2 技職
43,國立勤益科技大學,7151016,機械工程系_雙軌旗艦機電整合職類,N 修,B 四技,131,126,5,36,2,38,25,1,26,38,2,40,27, -,27, -, -,0, -, -,0, -, -,0, -, -,0,06 臺中市,2 技職
43,國立勤益科技大學,7151016,機械工程系,N 修,B 四技,522,511,11,138,4,142,118,2,120,118,3,121,113,2,115, -, -,0, -, -,0, -, -,0,24, -,24,06 臺中市,2 技職
43,國立勤益科技大學,7151016,機械工程系_水五金智慧製造專班,N 修,B 四技,18,17,1, -, -,0, -, -,0,17,1,18, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,06 臺中市,2 技職
43,國立勤益科技大學,7151016,機械工程系,N 修,C 二技,59,49,10, -, -,0, -, -,0,27,3,30,21,6,27, -, -,0, -, -,0, -, -,0,1,1,2,06 臺中市,2 技職
43,國立勤益科技大學,7151016,機械工程科,N 修,2 二專,59,52,7,19,2,21,19,4,23, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,14,1,15,06 臺中市,2 技職
43,國立勤益科技大學,7151034,智慧機械與智慧製造產業博士學位學程,D 日,D 博士,13,11,2,2,1,3,4, -,4,4, -,4,1,1,2, -, -,0, -, -,0, -, -,0, -, -,0,06 臺中市,2 技職
